risk_rank,store_id,product_id,product_name,category,supplier_id,supplier_name,quantity_on_hand,reorder_point,quantity_on_order,avg_daily_demand,days_of_stock_remaining,avg_actual_lead_time_days,calculated_on_time_rate,expected_replenishment_days,risk_score,is_out_of_stock,needs_reorder
828,S013,P0159,Groceries - Produce #159,Groceries,SUP014,Supplier 14 Ltd,80.0,34.0,0.0,0.0,inf,17.80952380952381,0.0,1780.952380952381,-inf,false,false
829,S014,P0055,Apparel - Accessories #55,Apparel,SUP005,Supplier 5 Ltd,9.0,15.0,45.0,0.0,inf,20.15841584158416,0.0,2015.8415841584158,-inf,false,true
830,S019,P0185,Groceries - Meat #185,Groceries,SUP020,Supplier 20 Ltd,6.0,25.0,75.0,0.0,inf,19.015544041450777,0.0,1901.5544041450778,-inf,false,true
831,S014,P0041,Electronics - Laptops #41,Electronics,SUP020,Supplier 20 Ltd,9.0,5.0,0.0,0.0,inf,19.015544041450777,0.0,1901.5544041450778,-inf,false,false
832,S020,P0027,Electronics - Accessories #27,Electronics,SUP003,Supplier 3 Ltd,5.0,8.0,24.0,0.0,inf,18.6242774566474,0.0,1862.4277456647399,-inf,false,true
833,S014,P0054,Apparel - Accessories #54,Apparel,SUP013,Supplier 13 Ltd,35.0,16.0,0.0,0.0,inf,21.801136363636363,0.0,2180.1136363636365,-inf,false,false
834,S020,P0031,Electronics - Laptops #31,Electronics,SUP002,Supplier 2 Ltd,7.0,10.0,30.0,0.0,inf,14.973684210526317,0.0,1497.3684210526317,-inf,false,true
835,S019,P0183,Groceries - Produce #183,Groceries,SUP024,Supplier 24 Ltd,60.0,37.0,0.0,0.0,inf,15.845528455284551,0.0,1584.552845528455,-inf,false,false
836,S020,P0032,Electronics - Phones #32,Electronics,SUP025,Supplier 25 Ltd,11.0,8.0,0.0,0.0,inf,20.95,0.0,2095.0,-inf,false,false
837,S020,P0035,Electronics - Laptops #35,Electronics,SUP013,Supplier 13 Ltd,14.0,6.0,0.0,0.0,inf,21.801136363636363,0.0,2180.1136363636365,-inf,false,false
838,S014,P0039,Electronics - Phones #39,Electronics,SUP022,Supplier 22 Ltd,7.0,7.0,21.0,0.0,inf,14.748603351955309,0.0,1474.8603351955308,-inf,false,true
839,S014,P0040,Electronics - Tablets #40,Electronics,SUP023,Supplier 23 Ltd,4.0,5.0,15.0,0.0,inf,4.847619047619047,0.0,484.7619047619047,-inf,false,true
840,S014,P0037,Electronics - Tablets #37,Electronics,SUP006,Supplier 6 Ltd,25.0,9.0,0.0,0.0,inf,20.391666666666666,0.0,2039.1666666666665,-inf,false,false
841,S020,P0012,Electronics - Accessories #12,Electronics,SUP019,Supplier 19 Ltd,15.0,9.0,0.0,0.0,inf,4.6767676767676765,0.0,467.6767676767676,-inf,false,false
842,S020,P0013,Electronics - Tablets #13,Electronics,SUP026,Supplier 26 Ltd,9.0,6.0,0.0,0.0,inf,18.36046511627907,0.0,1836.046511627907,-inf,false,false
843,S014,P0006,Electronics - Accessories #6,Electronics,SUP002,Supplier 2 Ltd,0.0,9.0,27.0,0.0,inf,14.973684210526317,0.0,1497.3684210526317,-inf,true,true
844,S013,P0177,Groceries - Meat #177,Groceries,SUP020,Supplier 20 Ltd,46.0,32.0,0.0,0.0,inf,19.015544041450777,0.0,1901.5544041450778,-inf,false,false
845,S020,P0014,Electronics - Laptops #14,Electronics,SUP025,Supplier 25 Ltd,24.0,10.0,0.0,0.0,inf,20.95,0.0,2095.0,-inf,false,false
846,S014,P0005,Electronics - Laptops #5,Electronics,SUP019,Supplier 19 Ltd,22.0,10.0,0.0,0.0,inf,4.6767676767676765,0.0,467.6767676767676,-inf,false,false
847,S014,P0004,Electronics - Laptops #4,Electronics,SUP022,Supplier 22 Ltd,4.0,7.0,21.0,0.0,inf,14.748603351955309,0.0,1474.8603351955308,-inf,false,true
848,S014,P0003,Electronics - Phones #3,Electronics,SUP005,Supplier 5 Ltd,10.0,6.0,0.0,0.0,inf,20.15841584158416,0.0,2015.8415841584158,-inf,false,false
849,S020,P0024,Electronics - Laptops #24,Electronics,SUP024,Supplier 24 Ltd,11.0,7.0,0.0,0.0,inf,15.845528455284551,0.0,1584.552845528455,-inf,false,false
850,S014,P0002,Electronics - Tablets #2,Electronics,SUP008,Supplier 8 Ltd,9.0,9.0,27.0,0.0,inf,11.265432098765432,0.0,1126.5432098765432,-inf,false,true
851,S020,P0023,Electronics - Tablets #23,Electronics,SUP026,Supplier 26 Ltd,23.0,8.0,0.0,0.0,inf,18.36046511627907,0.0,1836.046511627907,-inf,false,false
852,S014,P0001,Electronics - Laptops #1,Electronics,SUP001,Supplier 1 Ltd,18.0,8.0,0.0,0.0,inf,20.644736842105264,0.0,2064.4736842105262,-inf,false,false
853,S013,P0199,Groceries - Produce #199,Groceries,SUP029,Supplier 29 Ltd,67.0,24.0,0.0,0.0,inf,16.932960893854748,0.0,1693.2960893854747,-inf,false,false
854,S013,P0198,Groceries - Produce #198,Groceries,SUP004,Supplier 4 Ltd,41.0,40.0,0.0,0.0,inf,9.350877192982455,0.0,935.0877192982455,-inf,false,false
855,S020,P0015,Electronics - Phones #15,Electronics,SUP023,Supplier 23 Ltd,14.0,8.0,0.0,0.0,inf,4.847619047619047,0.0,484.7619047619047,-inf,false,false
856,S013,P0152,Groceries - Produce #152,Groceries,SUP028,Supplier 28 Ltd,41.0,34.0,0.0,0.0,inf,20.16793893129771,0.0,2016.7938931297708,-inf,false,false
857,S020,P0019,Electronics - Tablets #19,Electronics,SUP004,Supplier 4 Ltd,13.0,10.0,0.0,0.0,inf,9.350877192982455,0.0,935.0877192982455,-inf,false,false
858,S013,P0183,Groceries - Produce #183,Groceries,SUP024,Supplier 24 Ltd,10.0,22.0,66.0,0.0,inf,15.845528455284551,0.0,1584.552845528455,-inf,false,true
859,S013,P0185,Groceries - Meat #185,Groceries,SUP020,Supplier 20 Ltd,77.0,33.0,0.0,0.0,inf,19.015544041450777,0.0,1901.5544041450778,-inf,false,false
860,S013,P0187,Groceries - Meat #187,Groceries,SUP007,Supplier 7 Ltd,39.0,27.0,0.0,0.0,inf,16.917241379310344,0.0,1691.7241379310344,-inf,false,false
861,S013,P0189,Groceries - Packaged #189,Groceries,SUP009,Supplier 9 Ltd,59.0,22.0,0.0,0.0,inf,14.90990990990991,0.0,1490.990990990991,-inf,false,false
862,S013,P0190,Groceries - Produce #190,Groceries,SUP003,Supplier 3 Ltd,61.0,23.0,0.0,0.0,inf,18.6242774566474,0.0,1862.4277456647399,-inf,false,false
863,S013,P0191,Groceries - Packaged #191,Groceries,SUP027,Supplier 27 Ltd,76.0,34.0,0.0,0.0,inf,21.058823529411764,0.0,2105.8823529411766,-inf,false,false
864,S013,P0179,Groceries - Meat #179,Groceries,SUP030,Supplier 30 Ltd,29.0,37.0,111.0,0.0,inf,15.030534351145038,0.0,1503.0534351145038,-inf,false,true
865,S013,P0192,Groceries - Meat #192,Groceries,SUP002,Supplier 2 Ltd,14.0,23.0,69.0,0.0,inf,14.973684210526317,0.0,1497.3684210526317,-inf,false,true
866,S020,P0018,Electronics - Phones #18,Electronics,SUP025,Supplier 25 Ltd,8.0,10.0,30.0,0.0,inf,20.95,0.0,2095.0,-inf,false,true
867,S020,P0017,Electronics - Tablets #17,Electronics,SUP005,Supplier 5 Ltd,9.0,6.0,0.0,0.0,inf,20.15841584158416,0.0,2015.8415841584158,-inf,false,false
868,S013,P0195,Groceries - Meat #195,Groceries,SUP006,Supplier 6 Ltd,88.0,39.0,0.0,0.0,inf,20.391666666666666,0.0,2039.1666666666665,-inf,false,false
869,S013,P0196,Groceries - Packaged #196,Groceries,SUP018,Supplier 18 Ltd,43.0,35.0,0.0,0.0,inf,12.992424242424242,0.0,1299.2424242424242,-inf,false,false
870,S020,P0016,Electronics - Accessories #16,Electronics,SUP011,Supplier 11 Ltd,3.0,5.0,15.0,0.0,inf,20.4,0.0,2039.9999999999998,-inf,false,true
871,S020,P0021,Electronics - Laptops #21,Electronics,SUP012,Supplier 12 Ltd,2.0,5.0,15.0,0.0,inf,12.567567567567568,0.0,1256.7567567567569,-inf,false,true
872,S020,P0022,Electronics - Tablets #22,Electronics,SUP020,Supplier 20 Ltd,4.0,5.0,15.0,0.0,inf,19.015544041450777,0.0,1901.5544041450778,-inf,false,true
873,S020,P0020,Electronics - Laptops #20,Electronics,SUP013,Supplier 13 Ltd,22.0,8.0,0.0,0.0,inf,21.801136363636363,0.0,2180.1136363636365,-inf,false,false
874,S020,P0003,Electronics - Phones #3,Electronics,SUP005,Supplier 5 Ltd,11.0,7.0,0.0,0.0,inf,20.15841584158416,0.0,2015.8415841584158,-inf,false,false
875,S014,P0018,Electronics - Phones #18,Electronics,SUP025,Supplier 25 Ltd,22.0,9.0,0.0,0.0,inf,20.95,0.0,2095.0,-inf,false,false
876,S014,P0019,Electronics - Tablets #19,Electronics,SUP004,Supplier 4 Ltd,2.0,8.0,24.0,0.0,inf,9.350877192982455,0.0,935.0877192982455,-inf,false,true
877,S013,P0169,Groceries - Produce #169,Groceries,SUP003,Supplier 3 Ltd,81.0,30.0,0.0,0.0,inf,18.6242774566474,0.0,1862.4277456647399,-inf,false,false
878,S014,P0020,Electronics - Laptops #20,Electronics,SUP013,Supplier 13 Ltd,15.0,10.0,0.0,0.0,inf,21.801136363636363,0.0,2180.1136363636365,-inf,false,false
879,S014,P0021,Electronics - Laptops #21,Electronics,SUP012,Supplier 12 Ltd,0.0,5.0,15.0,0.0,inf,12.567567567567568,0.0,1256.7567567567569,-inf,true,true
880,S020,P0002,Electronics - Tablets #2,Electronics,SUP008,Supplier 8 Ltd,10.0,10.0,30.0,0.0,inf,11.265432098765432,0.0,1126.5432098765432,-inf,false,true
881,S013,P0176,Groceries - Packaged #176,Groceries,SUP027,Supplier 27 Ltd,57.0,24.0,0.0,0.0,inf,21.058823529411764,0.0,2105.8823529411766,-inf,false,false
882,S014,P0022,Electronics - Tablets #22,Electronics,SUP020,Supplier 20 Ltd,1.0,5.0,15.0,0.0,inf,19.015544041450777,0.0,1901.5544041450778,-inf,false,true
883,S020,P0001,Electronics - Laptops #1,Electronics,SUP001,Supplier 1 Ltd,3.0,9.0,27.0,0.0,inf,20.644736842105264,0.0,2064.4736842105262,-inf,false,true
884,S019,P0199,Groceries - Produce #199,Groceries,SUP029,Supplier 29 Ltd,113.0,39.0,0.0,0.0,inf,16.932960893854748,0.0,1693.2960893854747,-inf,false,false
885,S014,P0023,Electronics - Tablets #23,Electronics,SUP026,Supplier 26 Ltd,24.0,10.0,0.0,0.0,inf,18.36046511627907,0.0,1836.046511627907,-inf,false,false
886,S013,P0167,Groceries - Produce #167,Groceries,SUP001,Supplier 1 Ltd,52.0,28.0,0.0,0.0,inf,20.644736842105264,0.0,2064.4736842105262,-inf,false,false
887,S013,P0166,Groceries - Meat #166,Groceries,SUP030,Supplier 30 Ltd,37.0,27.0,0.0,0.0,inf,15.030534351145038,0.0,1503.0534351145038,-inf,false,false
888,S014,P0024,Electronics - Laptops #24,Electronics,SUP024,Supplier 24 Ltd,8.0,5.0,0.0,0.0,inf,15.845528455284551,0.0,1584.552845528455,-inf,false,false
889,S013,P0165,Groceries - Meat #165,Groceries,SUP015,Supplier 15 Ltd,95.0,34.0,0.0,0.0,inf,14.352380952380951,0.0,1435.2380952380952,-inf,false,false
890,S020,P0026,Electronics - Laptops #26,Electronics,SUP030,Supplier 30 Ltd,5.0,5.0,15.0,0.0,inf,15.030534351145038,0.0,1503.0534351145038,-inf,false,true
891,S020,P0011,Electronics - Accessories #11,Electronics,SUP008,Supplier 8 Ltd,20.0,10.0,0.0,0.0,inf,11.265432098765432,0.0,1126.5432098765432,-inf,false,false
892,S014,P0009,Electronics - Laptops #9,Electronics,SUP018,Supplier 18 Ltd,0.0,9.0,27.0,0.0,inf,12.992424242424242,0.0,1299.2424242424242,-inf,true,true
893,S013,P0175,Groceries - Meat #175,Groceries,SUP006,Supplier 6 Ltd,70.0,31.0,0.0,0.0,inf,20.391666666666666,0.0,2039.1666666666665,-inf,false,false
894,S014,P0011,Electronics - Accessories #11,Electronics,SUP008,Supplier 8 Ltd,8.0,10.0,30.0,0.0,inf,11.265432098765432,0.0,1126.5432098765432,-inf,false,true
895,S013,P0174,Groceries - Dairy #174,Groceries,SUP012,Supplier 12 Ltd,9.0,25.0,75.0,0.0,inf,12.567567567567568,0.0,1256.7567567567569,-inf,false,true
896,S013,P0173,Groceries - Produce #173,Groceries,SUP029,Supplier 29 Ltd,62.0,31.0,0.0,0.0,inf,16.932960893854748,0.0,1693.2960893854747,-inf,false,false
897,S020,P0009,Electronics - Laptops #9,Electronics,SUP018,Supplier 18 Ltd,25.0,10.0,0.0,0.0,inf,12.992424242424242,0.0,1299.2424242424242,-inf,false,false
898,S020,P0004,Electronics - Laptops #4,Electronics,SUP022,Supplier 22 Ltd,14.0,6.0,0.0,0.0,inf,14.748603351955309,0.0,1474.8603351955308,-inf,false,false
899,S014,P0013,Electronics - Tablets #13,Electronics,SUP026,Supplier 26 Ltd,13.0,6.0,0.0,0.0,inf,18.36046511627907,0.0,1836.046511627907,-inf,false,false
900,S020,P0007,Electronics - Laptops #7,Electronics,SUP003,Supplier 3 Ltd,7.0,8.0,24.0,0.0,inf,18.6242774566474,0.0,1862.4277456647399,-inf,false,true
901,S020,P0006,Electronics - Accessories #6,Electronics,SUP002,Supplier 2 Ltd,17.0,7.0,0.0,0.0,inf,14.973684210526317,0.0,1497.3684210526317,-inf,false,false
902,S014,P0014,Electronics - Laptops #14,Electronics,SUP025,Supplier 25 Ltd,5.0,8.0,24.0,0.0,inf,20.95,0.0,2095.0,-inf,false,true
903,S014,P0015,Electronics - Phones #15,Electronics,SUP023,Supplier 23 Ltd,21.0,8.0,0.0,0.0,inf,4.847619047619047,0.0,484.7619047619047,-inf,false,false
904,S020,P0025,Electronics - Accessories #25,Electronics,SUP018,Supplier 18 Ltd,13.0,5.0,0.0,0.0,inf,12.992424242424242,0.0,1299.2424242424242,-inf,false,false
905,S014,P0016,Electronics - Accessories #16,Electronics,SUP011,Supplier 11 Ltd,16.0,9.0,0.0,0.0,inf,20.4,0.0,2039.9999999999998,-inf,false,false
906,S020,P0005,Electronics - Laptops #5,Electronics,SUP019,Supplier 19 Ltd,16.0,8.0,0.0,0.0,inf,4.6767676767676765,0.0,467.6767676767676,-inf,false,false
907,S020,P0008,Electronics - Phones #8,Electronics,SUP008,Supplier 8 Ltd,-5.0,5.0,0.0,0.0,inf,11.265432098765432,0.0,1126.5432098765432,-inf,false,true
908,S019,P0133,Home Goods - Furniture #133,Home Goods,SUP002,Supplier 2 Ltd,22.0,19.0,0.0,0.0,inf,14.973684210526317,0.0,1497.3684210526317,-inf,false,false
909,S019,P0132,Home Goods - Furniture #132,Home Goods,SUP015,Supplier 15 Ltd,41.0,18.0,0.0,0.0,inf,14.352380952380951,0.0,1435.2380952380952,-inf,false,false
910,S019,P0131,Home Goods - Kitchenware #131,Home Goods,SUP028,Supplier 28 Ltd,21.0,11.0,0.0,0.0,inf,20.16793893129771,0.0,2016.7938931297708,-inf,false,false
911,S019,P0130,Home Goods - Decor #130,Home Goods,SUP015,Supplier 15 Ltd,16.0,11.0,0.0,0.0,inf,14.352380952380951,0.0,1435.2380952380952,-inf,false,false
912,S014,P0166,Groceries - Meat #166,Groceries,SUP030,Supplier 30 Ltd,64.0,35.0,0.0,0.0,inf,15.030534351145038,0.0,1503.0534351145038,-inf,false,false
913,S019,P0129,Home Goods - Bedding #129,Home Goods,SUP006,Supplier 6 Ltd,8.0,15.0,45.0,0.0,inf,20.391666666666666,0.0,2039.1666666666665,-inf,false,true
914,S019,P0128,Home Goods - Bedding #128,Home Goods,SUP005,Supplier 5 Ltd,27.0,16.0,0.0,0.0,inf,20.15841584158416,0.0,2015.8415841584158,-inf,false,false
915,S014,P0168,Groceries - Packaged #168,Groceries,SUP020,Supplier 20 Ltd,20.0,32.0,96.0,0.0,inf,19.015544041450777,0.0,1901.5544041450778,-inf,false,true
916,S019,P0127,Home Goods - Kitchenware #127,Home Goods,SUP007,Supplier 7 Ltd,28.0,14.0,0.0,0.0,inf,16.917241379310344,0.0,1691.7241379310344,-inf,false,false
917,S013,P0153,Groceries - Dairy #153,Groceries,SUP003,Supplier 3 Ltd,15.0,20.0,60.0,0.0,inf,18.6242774566474,0.0,1862.4277456647399,-inf,false,true
918,S019,P0125,Home Goods - Decor #125,Home Goods,SUP026,Supplier 26 Ltd,6.0,13.0,39.0,0.0,inf,18.36046511627907,0.0,1836.046511627907,-inf,false,true
919,S019,P0123,Home Goods - Furniture #123,Home Goods,SUP002,Supplier 2 Ltd,3.0,13.0,39.0,0.0,inf,14.973684210526317,0.0,1497.3684210526317,-inf,false,true
920,S014,P0173,Groceries - Produce #173,Groceries,SUP029,Supplier 29 Ltd,35.0,30.0,0.0,0.0,inf,16.932960893854748,0.0,1693.2960893854747,-inf,false,false
921,S019,P0122,Home Goods - Furniture #122,Home Goods,SUP022,Supplier 22 Ltd,1.0,19.0,57.0,0.0,inf,14.748603351955309,0.0,1474.8603351955308,-inf,false,true
922,S019,P0121,Home Goods - Bedding #121,Home Goods,SUP028,Supplier 28 Ltd,12.0,19.0,57.0,0.0,inf,20.16793893129771,0.0,2016.7938931297708,-inf,false,true
923,S014,P0176,Groceries - Packaged #176,Groceries,SUP027,Supplier 27 Ltd,67.0,31.0,0.0,0.0,inf,21.058823529411764,0.0,2105.8823529411766,-inf,false,false
924,S019,P0120,Home Goods - Bedding #120,Home Goods,SUP014,Supplier 14 Ltd,15.0,17.0,51.0,0.0,inf,17.80952380952381,0.0,1780.952380952381,-inf,false,true
925,S019,P0118,Home Goods - Furniture #118,Home Goods,SUP004,Supplier 4 Ltd,15.0,15.0,45.0,0.0,inf,9.350877192982455,0.0,935.0877192982455,-inf,false,true
926,S019,P0115,Home Goods - Bedding #115,Home Goods,SUP008,Supplier 8 Ltd,51.0,17.0,0.0,0.0,inf,11.265432098765432,0.0,1126.5432098765432,-inf,false,false
927,S014,P0169,Groceries - Produce #169,Groceries,SUP003,Supplier 3 Ltd,34.0,38.0,114.0,0.0,inf,18.6242774566474,0.0,1862.4277456647399,-inf,false,true
928,S014,P0144,Home Goods - Bedding #144,Home Goods,SUP005,Supplier 5 Ltd,2.0,13.0,39.0,0.0,inf,20.15841584158416,0.0,2015.8415841584158,-inf,false,true
929,S019,P0142,Home Goods - Bedding #142,Home Goods,SUP010,Supplier 10 Ltd,21.0,11.0,0.0,0.0,inf,11.18421052631579,0.0,1118.421052631579,-inf,false,false
930,S014,P0145,Home Goods - Kitchenware #145,Home Goods,SUP010,Supplier 10 Ltd,14.0,13.0,0.0,0.0,inf,11.18421052631579,0.0,1118.421052631579,-inf,false,false
931,S014,P0146,Home Goods - Kitchenware #146,Home Goods,SUP002,Supplier 2 Ltd,7.0,19.0,57.0,0.0,inf,14.973684210526317,0.0,1497.3684210526317,-inf,false,true
932,S014,P0147,Home Goods - Furniture #147,Home Goods,SUP024,Supplier 24 Ltd,21.0,16.0,0.0,0.0,inf,15.845528455284551,0.0,1584.552845528455,-inf,false,false
933,S014,P0148,Home Goods - Decor #148,Home Goods,SUP002,Supplier 2 Ltd,38.0,18.0,0.0,0.0,inf,14.973684210526317,0.0,1497.3684210526317,-inf,false,false
934,S014,P0150,Home Goods - Bedding #150,Home Goods,SUP017,Supplier 17 Ltd,0.0,10.0,30.0,0.0,inf,15.206185567010309,0.0,1520.618556701031,-inf,true,true
935,S014,P0151,Groceries - Dairy #151,Groceries,SUP002,Supplier 2 Ltd,10.0,21.0,63.0,0.0,inf,14.973684210526317,0.0,1497.3684210526317,-inf,false,true
936,S014,P0152,Groceries - Produce #152,Groceries,SUP028,Supplier 28 Ltd,47.0,21.0,0.0,0.0,inf,20.16793893129771,0.0,2016.7938931297708,-inf,false,false
937,S014,P0163,Groceries - Meat #163,Groceries,SUP013,Supplier 13 Ltd,82.0,29.0,0.0,0.0,inf,21.801136363636363,0.0,2180.1136363636365,-inf,false,false
938,S014,P0154,Groceries - Produce #154,Groceries,SUP022,Supplier 22 Ltd,29.0,36.0,108.0,0.0,inf,14.748603351955309,0.0,1474.8603351955308,-inf,false,true
939,S014,P0155,Groceries - Dairy #155,Groceries,SUP013,Supplier 13 Ltd,9.0,37.0,111.0,0.0,inf,21.801136363636363,0.0,2180.1136363636365,-inf,false,true
940,S014,P0156,Groceries - Produce #156,Groceries,SUP029,Supplier 29 Ltd,68.0,38.0,0.0,0.0,inf,16.932960893854748,0.0,1693.2960893854747,-inf,false,false
941,S014,P0158,Groceries - Produce #158,Groceries,SUP020,Supplier 20 Ltd,4.0,21.0,63.0,0.0,inf,19.015544041450777,0.0,1901.5544041450778,-inf,false,true
942,S019,P0140,Home Goods - Bedding #140,Home Goods,SUP001,Supplier 1 Ltd,32.0,17.0,0.0,0.0,inf,20.644736842105264,0.0,2064.4736842105262,-inf,false,false
943,S019,P0139,Home Goods - Furniture #139,Home Goods,SUP006,Supplier 6 Ltd,18.0,16.0,0.0,0.0,inf,20.391666666666666,0.0,2039.1666666666665,-inf,false,false
944,S019,P0138,Home Goods - Bedding #138,Home Goods,SUP029,Supplier 29 Ltd,38.0,17.0,0.0,0.0,inf,16.932960893854748,0.0,1693.2960893854747,-inf,false,false
945,S019,P0134,Home Goods - Furniture #134,Home Goods,SUP003,Supplier 3 Ltd,10.0,18.0,54.0,0.0,inf,18.6242774566474,0.0,1862.4277456647399,-inf,false,true
946,S014,P0162,Groceries - Meat #162,Groceries,SUP008,Supplier 8 Ltd,20.0,25.0,75.0,0.0,inf,11.265432098765432,0.0,1126.5432098765432,-inf,false,true
947,S019,P0141,Home Goods - Bedding #141,Home Goods,SUP009,Supplier 9 Ltd,25.0,20.0,0.0,0.0,inf,14.90990990990991,0.0,1490.990990990991,-inf,false,false
948,S019,P0101,Home Goods - Bedding #101,Home Goods,SUP004,Supplier 4 Ltd,36.0,20.0,0.0,0.0,inf,9.350877192982455,0.0,935.0877192982455,-inf,false,false
949,S014,P0199,Groceries - Produce #199,Groceries,SUP029,Supplier 29 Ltd,34.0,21.0,0.0,0.0,inf,16.932960893854748,0.0,1693.2960893854747,-inf,false,false
950,S015,P0001,Electronics - Laptops #1,Electronics,SUP001,Supplier 1 Ltd,17.0,6.0,0.0,0.0,inf,20.644736842105264,0.0,2064.4736842105262,-inf,false,false
951,S015,P0002,Electronics - Tablets #2,Electronics,SUP008,Supplier 8 Ltd,14.0,8.0,0.0,0.0,inf,11.265432098765432,0.0,1126.5432098765432,-inf,false,false
952,S015,P0003,Electronics - Phones #3,Electronics,SUP005,Supplier 5 Ltd,12.0,10.0,0.0,0.0,inf,20.15841584158416,0.0,2015.8415841584158,-inf,false,false
953,S015,P0004,Electronics - Laptops #4,Electronics,SUP022,Supplier 22 Ltd,22.0,10.0,0.0,0.0,inf,14.748603351955309,0.0,1474.8603351955308,-inf,false,false
954,S015,P0005,Electronics - Laptops #5,Electronics,SUP019,Supplier 19 Ltd,13.0,6.0,0.0,0.0,inf,4.6767676767676765,0.0,467.6767676767676,-inf,false,false
955,S015,P0006,Electronics - Accessories #6,Electronics,SUP002,Supplier 2 Ltd,17.0,7.0,0.0,0.0,inf,14.973684210526317,0.0,1497.3684210526317,-inf,false,false
956,S019,P0099,Apparel - Shoes #99,Apparel,SUP013,Supplier 13 Ltd,22.0,27.0,81.0,0.0,inf,21.801136363636363,0.0,2180.1136363636365,-inf,false,true
957,S014,P0177,Groceries - Meat #177,Groceries,SUP020,Supplier 20 Ltd,66.0,34.0,0.0,0.0,inf,19.015544041450777,0.0,1901.5544041450778,-inf,false,false
958,S015,P0009,Electronics - Laptops #9,Electronics,SUP018,Supplier 18 Ltd,13.0,5.0,0.0,0.0,inf,12.992424242424242,0.0,1299.2424242424242,-inf,false,false
959,S015,P0011,Electronics - Accessories #11,Electronics,SUP008,Supplier 8 Ltd,7.0,5.0,0.0,0.0,inf,11.265432098765432,0.0,1126.5432098765432,-inf,false,false
960,S015,P0012,Electronics - Accessories #12,Electronics,SUP019,Supplier 19 Ltd,25.0,10.0,0.0,0.0,inf,4.6767676767676765,0.0,467.6767676767676,-inf,false,false
